Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1927-11-01,17.06,0.0516666666666668,1.12,17.3,3.33,293.16,1.15083333333333,19.26,18.13
1927-12-01,17.46,0.0516666666666665,1.11,17.3,3.33,300.04,0.46916666666667,19.07,18.65
1928-01-01,17.53,0.0616666666666667,1.13,17.3,3.33,301.24,2.24583333333333,19.47,18.81
1928-02-01,17.32,0.0616666666666667,1.16,17.1,3.35,301.11,1.53166666666666,20.08,18.87
1928-03-01,18.25,0.0816666666666667,1.18,17.1,3.38,317.28,3.53416666666667,20.46,19.94
1928-04-01,19.4,0.0816666666666666,1.2,17.1,3.4,337.27,0.332500000000007,20.86,21.26
1928-05-01,20.0,0.0416666666666668,1.22,17.2,3.42,345.68,3.06499999999999,21.12,21.83
1928-06-01,19.02,0.0816666666666667,1.25,17.1,3.44,330.67,4.09333333333333,21.64,20.91
1928-07-01,19.16,0.111666666666667,1.27,17.1,3.46,333.10,1.10333333333333,22.04,21.08
1928-08-01,19.78,0.0416666666666666,1.29,17.1,3.49,343.88,-0.928333333333332,22.43,21.76
1928-09-01,21.17,0.111666666666667,1.31,17.3,3.51,363.79,-1.68083333333333,22.55,23.00
1928-10-01,21.6,0.0616666666666666,1.33,17.2,3.53,373.34,-0.409166666666667,23.07,23.58
1928-11-01,23.06,0.0516666666666668,1.36,17.2,3.56,398.57,1.27083333333333,23.45,25.12
1928-12-01,23.15,0.0616666666666665,1.38,17.1,3.58,402.47,0.669166666666669,23.99,25.30
1929-01-01,24.86,0.0716666666666667,1.4,17.1,3.6,432.19,2.41583333333333,24.32,27.08
1929-02-01,24.99,0.0716666666666667,1.42,17.1,3.57,434.45,1.71166666666666,24.65,27.13
1929-03-01,25.43,0.0916666666666667,1.44,17.0,3.55,444.70,3.79416666666667,25.15,27.68
1929-04-01,25.28,0.0916666666666666,1.46,16.9,3.52,444.70,0.602500000000006,25.63,27.57
1929-05-01,25.66,0.0516666666666668,1.48,17.0,3.5,448.73,3.14499999999999,25.81,27.70
1929-06-01,26.15,0.0916666666666667,1.5,17.1,3.47,454.62,4.17333333333333,25.99,27.94
1929-07-01,28.48,0.121666666666667,1.51,17.3,3.45,489.40,1.09333333333333,26.02,29.93
1929-08-01,30.1,0.0516666666666666,1.53,17.3,3.42,517.24,-0.758333333333332,26.34,31.48
1929-09-01,31.3,0.121666666666667,1.55,17.3,3.39,537.86,-1.51083333333334,26.67,32.56
1929-10-01,27.99,0.0716666666666666,1.57,17.3,3.37,480.98,-0.239166666666665,27.01,28.96
1929-11-01,20.58,0.0616666666666668,1.59,17.3,3.34,353.65,1.45083333333333,27.34,21.17
1929-12-01,21.4,0.0716666666666665,1.61,17.2,3.32,369.88,0.939166666666669,27.83,22.01
1930-01-01,21.71,0.0716666666666667,1.56,17.1,3.29,377.43,2.52583333333333,27.07,22.31
1930-02-01,23.07,0.0716666666666667,1.5,17.0,3.29,403.43,1.82166666666666,26.28,23.70
1930-03-01,23.94,0.0916666666666667,1.45,16.9,3.3,421.13,3.91416666666667,25.51,24.59
1930-04-01,25.46,0.0916666666666666,1.4,17.0,3.3,445.23,0.512500000000006,24.43,25.84
1930-05-01,23.94,0.0516666666666668,1.34,16.9,3.31,421.13,3.26499999999999,23.62,24.31
1930-06-01,21.52,0.0916666666666667,1.29,16.8,3.31,380.81,4.28333333333333,22.83,21.87
1930-07-01,21.06,0.131666666666667,1.24,16.6,3.32,377.16,1.32333333333334,22.15,21.55
1930-08-01,20.79,0.0516666666666666,1.18,16.5,3.32,374.58,-0.638333333333331,21.31,21.30
1930-09-01,20.78,0.121666666666667,1.13,16.6,3.32,372.14,-1.60083333333333,20.24,21.07
1930-10-01,17.92,0.0716666666666666,1.08,16.5,3.33,322.87,-0.119166666666668,19.40,18.21
1930-11-01,16.62,0.0616666666666668,1.02,16.4,3.33,301.27,1.57083333333333,18.54,16.94
1930-12-01,15.51,0.0716666666666665,0.97,16.1,3.34,286.39,1.28916666666667,17.91,16.06
1931-01-01,15.98,0.0616666666666667,0.94,15.9,3.34,298.78,2.49583333333333,17.58,16.71
1931-02-01,17.2,0.0516666666666667,0.91,15.7,3.37,325.69,1.80166666666666,17.23,18.16
1931-03-01,17.53,0.0816666666666667,0.88,15.6,3.4,334.07,3.77416666666667,16.77,18.58
1931-04-01,15.86,0.0816666666666667,0.85,15.5,3.42,304.19,0.372500000000006,16.30,16.87
1931-05-01,14.33,0.0316666666666668,0.82,15.3,3.45,278.44,3.24499999999999,15.93,15.40
1931-06-01,13.87,0.0816666666666667,0.79,15.1,3.48,273.07,4.25333333333333,15.55,15.06
1931-07-01,14.33,0.121666666666667,0.76,15.1,3.51,282.13,1.06333333333334,14.96,15.52
1931-08-01,13.9,0.0316666666666666,0.73,15.1,3.54,273.66,-0.908333333333331,14.37,15.01
1931-09-01,11.83,0.111666666666667,0.7,15.0,3.57,234.46,-1.75083333333334,13.87,12.82
1931-10-01,10.25,0.0616666666666666,0.67,14.9,3.6,204.51,-0.269166666666667,13.37,11.15
1931-11-01,10.39,0.0416666666666668,0.64,14.7,3.62,210.12,1.53083333333333,12.94,11.42
1931-12-01,8.44,0.0616666666666665,0.61,14.6,3.65,171.86,1.13916666666667,12.42,9.31
1932-01-01,8.3,0.0316666666666668,0.59,14.3,3.68,172.55,2.28583333333333,12.33,9.31
1932-02-01,8.23,0.0316666666666667,0.58,14.1,3.65,173.52,1.48166666666667,12.16,9.34
1932-03-01,8.26,0.0516666666666667,0.56,14.0,3.62,175.40,3.31416666666667,11.89,9.41
1932-04-01,6.28,0.0516666666666667,0.54,13.9,3.59,134.31,-0.0774999999999952,11.62,7.19
1932-05-01,5.51,0.0116666666666667,0.53,13.7,3.56,119.57,2.88499999999999,11.43,6.39
1932-06-01,4.77,0.0516666666666667,0.51,13.6,3.53,104.27,3.78333333333333,11.15,5.57
1932-07-01,5.01,0.0916666666666666,0.49,13.6,3.5,109.51,0.473333333333337,10.78,5.84
1932-08-01,7.53,0.0116666666666666,0.48,13.5,3.46,165.82,-1.38833333333333,10.50,8.83
1932-09-01,8.26,0.0816666666666666,0.46,13.4,3.43,183.25,-2.24083333333334,10.21,9.76
1932-10-01,7.12,0.0316666666666666,0.44,13.3,3.4,159.15,-0.769166666666667,9.91,8.48
1932-11-01,7.05,0.0216666666666668,0.43,13.2,3.37,158.78,1.02083333333333,9.61,8.46
1932-12-01,6.82,0.0316666666666665,0.41,13.1,3.34,154.77,0.629166666666669,9.30,8.26
1933-01-01,7.09,0.0216666666666668,0.41,12.9,3.31,163.39,2.34583333333333,9.51,8.73
1933-02-01,6.25,0.0316666666666667,0.41,12.7,3.29,146.30,1.54166666666667,9.71,7.83
1933-03-01,6.23,0.0416666666666667,0.42,12.6,3.28,146.99,3.28416666666667,9.85,7.87
1933-04-01,6.89,0.0516666666666667,0.42,12.6,3.26,162.56,-0.187499999999995,9.91,8.72
1933-05-01,8.87,0.00166666666666673,0.42,12.6,3.25,209.28,2.765,9.97,11.25
1933-06-01,10.39,0.0516666666666667,0.42,12.7,3.23,243.21,3.57333333333333,9.95,13.10
1933-07-01,11.23,0.0916666666666666,0.43,13.1,3.21,254.85,0.0233333333333379,9.70,13.75
1933-08-01,10.67,0.00166666666666665,0.43,13.2,3.2,240.31,-1.57833333333333,9.68,13.00
1933-09-01,10.58,0.0816666666666666,0.43,13.2,3.18,238.28,-2.35083333333334,9.74,12.92
1933-10-01,9.55,0.0216666666666666,0.43,13.2,3.17,215.08,-0.889166666666666,9.80,11.70
1933-11-01,9.78,0.0216666666666668,0.44,13.2,3.15,220.26,0.910833333333333,9.85,12.01
1933-12-01,9.97,0.0216666666666664,0.44,13.2,3.14,224.54,0.519166666666669,9.91,12.28
1934-01-01,10.54,0.0216666666666668,0.44,13.2,3.12,237.38,2.36583333333333,10.00,13.03
1934-02-01,11.32,0.0316666666666667,0.45,13.3,3.09,253.03,1.48166666666667,10.02,13.93
1934-03-01,10.74,0.0416666666666667,0.45,13.3,3.06,240.06,3.30416666666667,10.11,13.25
1934-04-01,10.92,0.0516666666666667,0.46,13.3,3.04,244.09,-0.167499999999995,10.21,13.52
1934-05-01,9.81,0.00166666666666673,0.46,13.3,3.01,219.28,2.785,10.30,12.18
1934-06-01,9.94,0.0616666666666668,0.47,13.4,2.98,220.52,3.51333333333333,10.32,12.29
1934-07-01,9.47,0.0916666666666666,0.47,13.4,2.96,210.10,0.0433333333333392,10.41,11.74
1934-08-01,9.1,0.00166666666666665,0.47,13.4,2.93,201.89,-1.55833333333333,10.50,11.32
1934-09-01,8.88,0.0816666666666666,0.48,13.6,2.9,194.11,-2.48083333333334,10.44,10.91
1934-10-01,8.95,0.0216666666666666,0.48,13.5,2.87,197.09,-0.799166666666666,10.61,11.11
1934-11-01,9.2,0.0216666666666668,0.49,13.5,2.84,202.59,0.930833333333335,10.70,11.45
1934-12-01,9.26,0.0216666666666664,0.49,13.4,2.82,205.44,0.609166666666669,10.87,11.64
1935-01-01,9.26,0.0216666666666668,0.57,13.6,2.79,202.42,2.22583333333333,12.46,11.50
1935-02-01,8.98,0.0316666666666667,0.65,13.7,2.78,194.86,1.40166666666667,14.10,11.09
1935-03-01,8.41,0.0416666666666667,0.73,13.7,2.77,182.49,3.30416666666667,15.84,10.40
1935-04-01,9.04,0.0516666666666667,0.76,13.8,2.75,194.74,-0.307499999999996,16.30,11.10
1935-05-01,9.75,-0.00833333333333328,0.78,13.8,2.74,210.04,2.715,16.87,11.99
1935-06-01,10.12,0.0616666666666668,0.81,13.7,2.73,219.60,3.51333333333333,17.58,12.54
1935-07-01,10.65,0.0916666666666666,0.79,13.7,2.72,231.10,0.0433333333333392,17.22,13.20
1935-08-01,11.37,0.00166666666666665,0.78,13.7,2.71,246.73,-1.55833333333333,16.85,14.11
1935-09-01,11.61,0.0816666666666666,0.76,13.7,2.7,251.93,-2.48083333333334,16.49,14.42
1935-10-01,11.92,0.0316666666666666,0.76,13.7,2.69,258.66,-0.589166666666667,16.49,14.83
1935-11-01,13.04,0.0316666666666668,0.76,13.8,2.67,280.91,1.08083333333333,16.37,16.13
1935-12-01,13.04,0.0316666666666664,0.76,13.8,2.66,280.91,0.819166666666668,16.37,16.16
1936-01-01,13.76,0.0316666666666668,0.77,13.8,2.65,296.42,2.44583333333333,16.59,17.09
1936-02-01,14.55,0.0416666666666667,0.78,13.8,2.65,313.44,1.62166666666667,16.80,18.10
1936-03-01,14.86,0.0516666666666667,0.79,13.7,2.66,322.46,3.59416666666667,17.14,18.66
1936-04-01,14.88,0.0716666666666667,0.82,13.7,2.66,322.89,0.0525000000000055,17.79,18.72
1936-05-01,14.09,0.00166666666666673,0.85,13.7,2.66,305.75,3.075,18.44,17.75
1936-06-01,14.69,0.0816666666666668,0.88,13.8,2.66,316.46,3.79333333333333,18.96,18.39
1936-07-01,15.56,0.111666666666666,0.9,13.9,2.67,332.79,0.383333333333339,19.25,19.36
1936-08-01,15.87,0.0216666666666667,0.92,14.0,2.67,336.99,-1.21833333333333,19.54,19.62
1936-09-01,16.05,0.101666666666667,0.94,14.0,2.67,340.82,-2.06083333333334,19.96,19.86
1936-10-01,16.89,0.0716666666666667,0.97,14.0,2.67,358.65,0.190833333333334,20.53,20.91
1936-11-01,17.36,0.0616666666666668,0.99,14.0,2.67,368.63,1.86083333333333,21.09,21.50
1936-12-01,17.06,0.0716666666666663,1.02,14.0,2.68,362.26,1.59916666666667,21.66,21.13
1937-01-01,17.59,0.0416666666666668,1.05,14.1,2.68,370.87,2.54583333333333,22.14,21.62
1937-02-01,18.11,0.0516666666666667,1.08,14.1,2.67,381.83,1.83166666666667,22.77,22.24
1937-03-01,18.09,0.0616666666666667,1.11,14.2,2.66,378.73,3.69416666666667,23.24,22.04
1937-04-01,17.01,0.101666666666667,1.13,14.3,2.65,353.62,0.572500000000005,23.49,20.56
1937-05-01,16.25,0.0316666666666668,1.15,14.4,2.64,335.48,3.575,23.74,19.47
1937-06-01,15.64,0.111666666666667,1.17,14.4,2.63,322.89,4.41333333333333,24.15,18.71
1937-07-01,16.57,0.0916666666666665,1.19,14.5,2.62,339.73,-0.216666666666662,24.33,19.65
1937-08-01,16.74,-0.00833333333333325,1.2,14.5,2.61,343.21,-1.68833333333333,24.67,19.81
1937-09-01,14.37,0.0816666666666666,1.22,14.6,2.6,292.60,-2.65083333333334,24.84,16.85
1937-10-01,12.28,0.0816666666666667,1.19,14.6,2.59,250.05,0.390833333333335,24.23,14.36
1937-11-01,11.2,0.0716666666666668,1.16,14.5,2.58,229.63,2.18083333333333,23.78,13.16
1937-12-01,11.02,0.0816666666666663,1.13,14.4,2.57,227.51,1.91916666666667,23.33,13.01
1938-01-01,11.31,0.0316666666666668,1.08,14.2,2.56,236.78,2.63583333333333,22.54,13.51
1938-02-01,11.04,0.0516666666666667,1.02,14.1,2.54,232.77,1.81166666666667,21.58,13.26
1938-03-01,10.31,0.0516666666666667,0.97,14.1,2.53,217.38,3.55416666666667,20.45,12.38
1938-04-01,9.89,0.0916666666666667,0.9,14.2,2.51,207.05,0.172500000000007,18.91,11.79
1938-05-01,9.98,0.0116666666666667,0.84,14.1,2.49,210.42,3.405,17.64,11.99
1938-06-01,10.21,0.101666666666667,0.77,14.1,2.48,215.27,4.13333333333333,16.23,12.29
1938-07-01,12.24,0.0616666666666664,0.72,14.1,2.46,258.07,-0.776666666666663,15.18,14.77
1938-08-01,12.31,-0.0283333333333333,0.67,14.1,2.44,259.55,-2.24833333333333,14.13,14.90
1938-09-01,11.75,0.0516666666666667,0.62,14.1,2.43,247.74,-3.21083333333334,13.07,14.28
1938-10-01,13.06,0.0316666666666666,0.63,14.0,2.41,277.33,-0.579166666666665,13.31,16.06
1938-11-01,13.07,0.0216666666666669,0.63,14.0,2.39,277.54,1.12083333333333,13.45,16.15
1938-12-01,12.69,0.0316666666666663,0.64,14.0,2.38,269.47,0.859166666666667,13.59,15.76
1939-01-01,12.5,0.0316666666666668,0.66,14.0,2.36,265.43,2.70583333333333,14.09,15.60
1939-02-01,12.4,0.0616666666666667,0.69,13.9,2.35,265.20,1.96166666666667,14.69,15.66
1939-03-01,12.39,0.0516666666666667,0.71,13.9,2.33,264.99,3.62416666666667,15.19,15.73
1939-04-01,10.83,0.0916666666666667,0.73,13.8,2.32,233.30,0.322500000000007,15.65,13.92
1939-05-01,11.23,0.0216666666666668,0.74,13.8,2.31,241.92,3.485,16.01,14.50
1939-06-01,11.43,0.101666666666667,0.76,13.8,2.3,246.23,4.20333333333333,16.37,14.83
1939-07-01,11.71,0.0716666666666664,0.78,13.8,2.29,252.26,-0.566666666666662,16.73,15.27
1939-08-01,11.54,-0.0183333333333333,0.79,13.8,2.27,248.60,-2.02833333333333,17.09,15.12
1939-09-01,12.77,0.0616666666666667,0.81,14.1,2.26,269.24,-3.25083333333334,17.08,16.45
1939-10-01,12.9,0.0516666666666666,0.84,14.0,2.25,273.93,-0.0691666666666655,17.84,16.82
1939-11-01,12.67,0.0416666666666669,0.87,14.0,2.24,269.04,1.54083333333333,18.47,16.60
1939-12-01,12.37,0.0516666666666663,0.9,14.0,2.22,262.67,1.28916666666667,19.11,16.28
1940-01-01,12.3,0.0316666666666668,0.93,13.9,2.21,263.07,2.86583333333333,19.89,16.38
1940-02-01,12.22,0.0716666666666667,0.96,14.0,2.19,259.49,1.94166666666667,20.39,16.22
1940-03-01,12.15,0.0516666666666667,0.99,14.0,2.17,258.00,3.69416666666667,21.02,16.17
1940-04-01,12.27,0.101666666666667,1.01,14.0,2.15,260.55,0.462500000000006,21.38,16.37
1940-05-01,10.58,0.0216666666666668,1.02,14.0,2.12,224.66,3.625,21.73,14.14
1940-06-01,9.67,0.111666666666667,1.04,14.1,2.1,203.88,4.24333333333333,21.93,12.84
1940-07-01,9.99,0.0816666666666664,1.05,14.0,2.08,212.13,-0.326666666666662,22.37,13.37
1940-08-01,10.2,-0.0183333333333333,1.07,14.0,2.06,216.59,-1.87833333333333,22.65,13.65
1940-09-01,10.63,0.0716666666666667,1.08,14.0,2.04,225.72,-3.11083333333334,22.93,14.21
1940-10-01,10.73,0.0516666666666666,1.07,14.0,2.02,227.85,-0.0691666666666655,22.72,14.33
1940-11-01,10.98,0.0416666666666669,1.06,14.0,1.99,233.16,1.54083333333333,22.51,14.64
1940-12-01,10.53,0.0516666666666663,1.05,14.1,1.97,222.02,1.18916666666667,22.14,13.91
1941-01-01,10.55,0.0316666666666668,1.05,14.1,1.95,222.44,2.93583333333333,22.21,13.90
1941-02-01,9.89,0.0816666666666667,1.06,14.1,1.99,208.52,2.01166666666667,22.28,13.00
1941-03-01,9.95,0.0516666666666667,1.06,14.2,2.04,208.31,3.66416666666667,22.19,12.96
1941-04-01,9.64,0.101666666666667,1.07,14.3,2.08,200.41,0.432500000000006,22.24,12.43
1941-05-01,9.43,0.0316666666666666,1.08,14.4,2.12,194.68,3.595,22.30,12.04
1941-06-01,9.76,0.111666666666667,1.09,14.7,2.16,197.38,4.01333333333333,22.04,12.16
1941-07-01,10.26,0.0816666666666664,1.12,14.7,2.21,207.49,-0.256666666666661,22.72,12.74
1941-08-01,10.21,-0.00833333333333325,1.16,14.9,2.25,203.71,-1.99833333333333,23.08,12.46
1941-09-01,10.24,0.0716666666666667,1.19,15.1,2.29,201.60,-3.23083333333334,23.43,12.28
1941-10-01,9.83,0.0516666666666666,1.18,15.3,2.33,191.00,-0.179166666666665,22.93,11.58
1941-11-01,9.37,0.0516666666666669,1.17,15.4,2.38,180.88,1.51083333333333,22.59,10.91
1941-12-01,8.76,0.0516666666666663,1.16,15.5,2.42,168.01,1.16916666666667,22.25,10.09
1942-01-01,8.93,0.0216666666666668,1.12,15.7,2.46,169.09,2.63583333333333,21.21,10.10
1942-02-01,8.65,0.0816666666666667,1.08,15.8,2.46,162.75,1.80166666666667,20.32,9.68
1942-03-01,8.18,0.0416666666666667,1.04,16.0,2.46,151.99,3.37416666666667,19.32,9.00
1942-04-01,7.84,0.0916666666666668,1.02,16.1,2.46,144.77,0.172500000000007,18.83,8.54
1942-05-01,7.93,0.0216666666666666,1.0,16.3,2.46,144.63,3.255,18.24,8.51
1942-06-01,8.33,0.101666666666667,0.98,16.3,2.46,151.93,3.83333333333332,17.87,8.91
1942-07-01,8.64,0.0716666666666664,0.97,16.4,2.46,156.62,-0.57666666666666,17.52,9.15
1942-08-01,8.59,-0.0283333333333333,0.95,16.5,2.47,154.77,-2.30833333333333,17.18,9.01
1942-09-01,8.68,0.0616666666666667,0.94,16.5,2.47,156.39,-3.47083333333334,16.94,9.08
1942-10-01,9.32,0.0416666666666665,0.97,16.7,2.47,165.91,-0.489166666666665,17.27,9.60
1942-11-01,9.47,0.0416666666666669,1.0,16.8,2.47,167.58,1.27083333333333,17.70,9.66
1942-12-01,9.52,0.0416666666666663,1.03,16.9,2.47,167.47,0.929166666666668,18.12,9.62
1943-01-01,10.09,0.0216666666666668,1.04,16.9,2.47,177.49,2.63583333333333,18.35,10.15
1943-02-01,10.69,0.0816666666666667,1.06,16.9,2.47,188.05,1.80166666666667,18.59,10.71
1943-03-01,11.07,0.0416666666666667,1.07,17.2,2.47,191.33,3.19416666666667,18.49,10.85
1943-04-01,11.44,0.0916666666666668,1.08,17.4,2.47,195.46,0.0525000000000073,18.45,11.04
1943-05-01,11.89,0.0216666666666666,1.09,17.5,2.47,201.98,3.195,18.52,11.36
1943-06-01,12.1,0.101666666666667,1.1,17.5,2.47,205.55,3.83333333333332,18.69,11.52
1943-07-01,12.35,0.0716666666666664,1.09,17.4,2.48,211.00,-0.456666666666659,18.68,11.77
1943-08-01,11.74,-0.0183333333333333,1.09,17.3,2.48,201.74,-2.19833333333333,18.67,11.21
1943-09-01,11.99,0.0616666666666667,1.08,17.4,2.48,204.85,-3.47083333333334,18.45,11.34
1943-10-01,11.88,0.0416666666666665,1.03,17.4,2.48,202.97,-0.429166666666665,17.65,11.19
1943-11-01,11.33,0.0516666666666669,0.99,17.4,2.48,193.58,1.33083333333333,16.86,10.63
1943-12-01,11.48,0.0416666666666663,0.94,17.4,2.48,196.14,0.979166666666668,16.06,10.74
1944-01-01,11.85,0.0216666666666668,0.94,17.4,2.48,202.46,2.69583333333333,16.00,11.05
1944-02-01,11.77,0.0916666666666668,0.93,17.4,2.47,201.10,1.86166666666667,15.95,10.95
1944-03-01,12.1,0.0416666666666667,0.93,17.4,2.46,206.73,3.24416666666667,15.89,11.22
1944-04-01,11.89,0.0916666666666668,0.93,17.5,2.45,201.98,0.0525000000000073,15.74,10.94
1944-05-01,12.1,0.0316666666666666,0.92,17.5,2.44,205.55,3.255,15.69,11.10
1944-06-01,12.67,0.101666666666667,0.92,17.6,2.43,214.01,3.82333333333332,15.54,11.53
1944-07-01,13.0,0.0716666666666664,0.91,17.7,2.42,218.35,-0.456666666666659,15.34,11.74
1944-08-01,12.81,-0.00833333333333325,0.91,17.7,2.42,215.15,-2.14833333333333,15.23,11.54
1944-09-01,12.6,0.0616666666666667,0.9,17.7,2.41,211.63,-3.41083333333334,15.12,11.33
1944-10-01,12.91,0.0416666666666665,0.91,17.7,2.4,216.83,-0.429166666666665,15.28,11.58
1944-11-01,12.82,0.0516666666666669,0.92,17.7,2.39,215.32,1.33083333333333,15.45,11.48
1944-12-01,13.1,0.0416666666666663,0.93,17.8,2.38,218.79,0.919166666666668,15.53,11.64
1945-01-01,13.49,0.0216666666666668,0.94,17.8,2.37,225.30,2.74583333333333,15.70,11.96
1945-02-01,13.94,0.101666666666667,0.95,17.8,2.35,232.82,1.92166666666667,15.87,12.34
1945-03-01,13.93,0.0416666666666667,0.96,17.8,2.34,232.65,3.30416666666667,16.03,12.32
1945-04-01,14.28,0.0916666666666668,0.97,17.8,2.33,238.50,0.0525000000000073,16.26,12.63
1945-05-01,14.82,0.0316666666666666,0.99,17.9,2.31,246.13,3.195,16.39,13.04
1945-06-01,15.09,0.101666666666667,1.0,18.1,2.29,247.85,3.70333333333332,16.42,13.13
1945-07-01,14.78,0.0716666666666664,1.0,18.1,2.28,242.76,-0.406666666666658,16.37,12.87
1945-08-01,14.83,0.00166666666666676,0.99,18.1,2.27,243.58,-2.08833333333333,16.32,12.92
1945-09-01,15.84,0.0616666666666667,0.99,18.1,2.25,260.17,-3.36083333333334,16.26,13.80
1945-10-01,16.5,0.0416666666666665,0.98,18.1,2.24,271.01,-0.429166666666665,16.10,14.37
1945-11-01,17.04,0.0516666666666669,0.97,18.1,2.22,279.88,1.33083333333333,15.93,14.85
1945-12-01,17.33,0.0416666666666663,0.96,18.2,2.21,283.07,0.859166666666667,15.68,15.02
1946-01-01,18.02,0.0316666666666668,0.94,18.2,2.19,294.35,2.85583333333333,15.35,15.62
1946-02-01,18.07,0.101666666666667,0.92,18.1,2.19,296.79,2.09166666666667,15.11,15.76
1946-03-01,17.53,0.0516666666666667,0.9,18.3,2.2,284.78,3.29416666666667,14.62,15.13
1946-04-01,18.66,0.0916666666666668,0.88,18.4,2.21,301.49,-0.00749999999999318,14.22,16.04
1946-05-01,18.7,0.0316666666666666,0.86,18.5,2.21,300.50,3.135,13.82,16.01
1946-06-01,18.58,0.101666666666667,0.84,18.7,2.21,295.38,3.58333333333332,13.35,15.77
1946-07-01,18.05,0.0716666666666664,0.86,19.8,2.22,271.01,-0.956666666666659,12.86,14.51
1946-08-01,17.7,0.0116666666666667,0.87,20.2,2.23,260.49,-2.23833333333333,12.85,13.98
1946-09-01,15.09,0.0616666666666667,0.89,20.4,2.23,219.90,-3.41083333333334,12.97,11.84
1946-10-01,14.75,0.0516666666666666,0.95,20.8,2.23,210.82,-0.529166666666665,13.53,11.39
1946-11-01,14.69,0.0516666666666669,1.0,21.3,2.24,205.03,1.19083333333333,14.00,11.11
1946-12-01,15.13,0.0516666666666663,1.06,21.5,2.25,209.21,0.859166666666667,14.66,11.37
1947-01-01,15.21,0.0316666666666668,1.13,21.5,2.25,210.31,2.89583333333333,15.62,11.47
1947-02-01,15.8,0.111666666666667,1.2,21.5,2.27,218.47,2.14166666666667,16.59,11.95
1947-03-01,15.16,0.0516666666666667,1.27,21.9,2.28,205.79,3.15416666666667,17.24,11.29
1947-04-01,14.6,0.101666666666667,1.33,21.9,2.3,198.19,0.172500000000007,18.01,10.90
1947-05-01,14.34,0.0516666666666667,1.38,21.9,2.31,194.66,3.325,18.78,10.73
1947-06-01,14.84,0.111666666666667,1.44,22.0,2.33,200.53,3.71333333333332,19.46,11.08
1947-07-01,15.77,0.0816666666666664,1.48,22.2,2.34,211.18,-0.916666666666658,19.77,11.70
1947-08-01,15.46,0.0216666666666667,1.51,22.5,2.36,204.27,-2.23833333333333,20.00,11.34
1947-09-01,15.06,0.0716666666666667,1.55,23.0,2.38,194.66,-3.51083333333334,20.03,10.83
1947-10-01,15.45,0.0716666666666666,1.57,23.0,2.39,199.70,-0.309166666666666,20.29,11.13
1947-11-01,15.27,0.0616666666666668,1.59,23.1,2.41,196.52,1.36083333333333,20.46,10.98
1947-12-01,15.03,0.0716666666666663,1.61,23.4,2.42,190.95,0.929166666666668,20.45,10.68
1948-01-01,14.83,0.0316666666666668,1.64,23.7,2.44,186.02,2.80583333333333,20.61,10.42
1948-02-01,14.1,0.121666666666667,1.68,23.5,2.43,178.37,2.27166666666667,21.21,10.00
1948-03-01,14.3,0.0516666666666667,1.71,23.4,2.42,181.67,3.24416666666667,21.72,10.19
1948-04-01,15.4,0.101666666666667,1.76,23.8,2.41,192.36,-0.00749999999999496,21.98,10.78
1948-05-01,16.15,0.0516666666666667,1.81,23.9,2.4,200.89,3.275,22.51,11.24
1948-06-01,16.82,0.111666666666667,1.86,24.1,2.39,207.48,3.63333333333332,22.94,11.58
1948-07-01,16.42,0.0916666666666665,1.93,24.4,2.38,200.06,-0.966666666666659,23.51,11.13
1948-08-01,15.94,0.0216666666666667,2.0,24.5,2.36,193.42,-2.19833333333333,24.27,10.72
1948-09-01,15.76,0.0816666666666667,2.07,24.5,2.35,191.23,-3.43083333333333,25.12,10.55
1948-10-01,16.19,0.0916666666666666,2.14,24.4,2.34,197.26,-0.0291666666666663,26.11,10.83
1948-11-01,15.29,0.0816666666666668,2.22,24.2,2.33,187.83,1.70083333333333,27.23,10.25
1948-12-01,15.19,0.0916666666666663,2.29,24.1,2.32,187.38,1.21916666666667,28.25,10.16
1949-01-01,15.36,0.0516666666666667,2.32,24.0,2.31,190.26,3.06583333333333,28.74,10.25
1949-02-01,14.77,0.131666666666667,2.35,23.8,2.31,184.49,2.57166666666667,29.35,9.87
1949-03-01,14.91,0.0716666666666667,2.38,23.8,2.31,186.24,3.45416666666667,29.73,9.90
1949-04-01,14.89,0.111666666666667,2.39,23.9,2.31,185.21,0.112500000000004,29.69,9.78
1949-05-01,14.78,0.0716666666666667,2.39,23.8,2.31,184.62,3.485,29.90,9.69
1949-06-01,13.97,0.121666666666667,2.4,23.9,2.31,173.77,3.75333333333332,29.85,9.07
1949-07-01,14.76,0.101666666666666,2.4,23.7,2.31,185.15,-0.776666666666658,30.06,9.61
1949-08-01,15.29,0.0216666666666667,2.39,23.8,2.32,190.99,-2.16833333333333,29.90,9.85
1949-09-01,15.49,0.0916666666666668,2.39,23.9,2.32,192.68,-3.40083333333334,29.73,9.88
1949-10-01,15.89,0.121666666666667,2.37,23.7,2.32,199.32,0.490833333333335,29.69,10.17
1949-11-01,16.11,0.121666666666667,2.34,23.8,2.32,201.23,2.06083333333333,29.27,10.22
1949-12-01,16.54,0.121666666666666,2.32,23.6,2.32,208.35,1.75916666666667,29.22,10.53
1950-01-01,16.88,0.0616666666666667,2.34,23.5,2.32,213.54,3.25583333333333,29.56,10.75
1950-02-01,17.21,0.141666666666667,2.35,23.5,2.34,217.71,2.69166666666667,29.77,10.91
