Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1958-07-01,45.98,1.73,2.91,29.0,3.2,471.35,17.73,29.87,14.96
1958-08-01,47.7,1.73,2.9,28.9,3.54,490.68,17.80,29.80,15.54
1958-09-01,48.96,1.73,2.88,28.9,3.76,503.64,17.80,29.63,15.93
1958-10-01,50.95,1.74,2.88,28.9,3.8,524.11,17.86,29.66,16.56
1958-11-01,52.5,1.74,2.89,29.0,3.74,538.19,17.87,29.59,16.99
1958-12-01,53.49,1.75,2.89,28.9,3.86,550.24,18.00,29.73,17.36
1959-01-01,55.62,1.76,2.96,29.0,4.02,570.17,18.01,30.38,17.98
1959-02-01,54.77,1.76,3.04,28.9,3.96,563.40,18.14,31.24,17.76
1959-03-01,56.16,1.77,3.11,28.9,3.99,577.70,18.21,31.99,18.20
1959-04-01,57.1,1.78,3.21,29.0,4.12,585.35,18.21,32.87,18.43
1959-05-01,57.96,1.78,3.3,29.0,4.31,594.16,18.28,33.86,18.69
1959-06-01,57.46,1.79,3.4,29.1,4.34,587.01,18.29,34.73,18.45
1959-07-01,59.74,1.8,3.41,29.2,4.4,608.21,18.29,34.72,19.09
1959-08-01,59.4,1.8,3.42,29.2,4.43,604.75,18.36,34.82,18.96
1959-09-01,57.05,1.81,3.43,29.3,4.68,578.84,18.36,34.80,18.12
1959-10-01,57.0,1.82,3.42,29.4,4.53,576.37,18.37,34.55,18.02
1959-11-01,57.23,1.82,3.4,29.4,4.53,578.70,18.44,34.41,18.07
1959-12-01,59.06,1.83,3.39,29.4,4.69,597.20,18.50,34.28,18.62
1960-01-01,58.03,1.87,3.39,29.3,4.72,588.79,18.94,34.40,18.34
1960-02-01,55.78,1.9,3.39,29.4,4.49,564.03,19.25,34.28,17.55
1960-03-01,55.02,1.94,3.39,29.4,4.25,556.35,19.62,34.28,17.29
1960-04-01,55.73,1.94,3.35,29.5,4.28,561.62,19.58,33.73,17.43
1960-05-01,55.22,1.95,3.3,29.5,4.35,556.48,19.62,33.29,17.26
1960-06-01,57.26,1.95,3.26,29.6,4.15,575.09,19.58,32.74,17.82
1960-07-01,55.84,1.95,3.26,29.6,3.9,560.83,19.58,32.78,17.38
1960-08-01,56.51,1.95,3.27,29.6,3.8,567.55,19.58,32.81,17.58
1960-09-01,54.81,1.95,3.27,29.6,3.8,550.48,19.58,32.84,17.05
1960-10-01,53.73,1.95,3.27,29.8,3.89,536.01,19.45,32.62,16.61
1960-11-01,55.47,1.95,3.27,29.8,3.93,553.37,19.45,32.62,17.15
1960-12-01,56.8,1.95,3.27,29.8,3.84,566.64,19.45,32.62,17.56
1961-01-01,59.72,1.95,3.21,29.8,3.84,595.77,19.42,32.02,18.47
1961-02-01,62.17,1.94,3.15,29.8,3.78,620.21,19.39,31.42,19.23
1961-03-01,64.12,1.94,3.09,29.8,3.74,639.66,19.35,30.83,19.84
1961-04-01,65.83,1.94,3.07,29.8,3.78,656.72,19.35,30.63,20.38
1961-05-01,66.5,1.94,3.05,29.8,3.71,663.41,19.35,30.43,20.60
1961-06-01,65.62,1.94,3.03,29.8,3.88,654.63,19.35,30.23,20.33
1961-07-01,65.44,1.95,3.04,30.0,3.92,648.48,19.29,30.09,20.15
1961-08-01,67.79,1.95,3.04,29.9,4.04,674.01,19.42,30.26,20.94
1961-09-01,67.26,1.96,3.05,30.0,3.98,666.51,19.42,30.22,20.71
1961-10-01,68.0,1.98,3.1,30.0,3.92,673.85,19.62,30.69,20.92
1961-11-01,71.08,2.0,3.14,30.0,3.94,704.37,19.82,31.15,21.86
1961-12-01,71.74,2.02,3.19,30.0,4.06,710.91,20.02,31.61,22.04
1962-01-01,69.07,2.03,3.25,30.0,4.08,684.45,20.08,32.21,21.20
1962-02-01,70.22,2.03,3.31,30.1,4.04,693.54,20.08,32.69,21.45
1962-03-01,70.29,2.04,3.37,30.1,3.93,694.23,20.15,33.28,21.44
1962-04-01,68.05,2.05,3.4,30.2,3.84,669.88,20.15,33.50,20.66
1962-05-01,62.99,2.05,3.44,30.2,3.87,620.07,20.21,33.83,19.09
1962-06-01,55.63,2.06,3.47,30.2,3.91,547.62,20.28,34.16,16.83
1962-07-01,56.97,2.07,3.49,30.3,4.01,558.96,20.28,34.24,17.14
1962-08-01,58.52,2.07,3.51,30.3,3.98,574.16,20.34,34.44,17.57
1962-09-01,58.0,2.08,3.53,30.4,3.98,567.19,20.34,34.52,17.32
1962-10-01,56.17,2.1,3.58,30.4,3.93,549.29,20.50,34.98,16.74
1962-11-01,60.04,2.11,3.62,30.4,3.92,587.14,20.67,35.43,17.85
1962-12-01,62.64,2.13,3.67,30.4,3.86,612.57,20.83,35.89,18.59
1963-01-01,65.06,2.14,3.68,30.4,3.83,636.23,20.89,36.02,19.26
1963-02-01,65.92,2.14,3.7,30.4,3.92,644.64,20.96,36.15,19.47
1963-03-01,65.67,2.15,3.71,30.5,3.93,640.09,20.96,36.16,19.29
1963-04-01,68.76,2.17,3.75,30.5,3.97,670.21,21.12,36.58,20.15
1963-05-01,70.14,2.18,3.8,30.5,3.93,683.66,21.28,37.01,20.51
1963-06-01,70.11,2.2,3.84,30.6,3.99,681.13,21.37,37.31,20.38
1963-07-01,69.07,2.2,3.88,30.7,4.02,668.84,21.34,37.57,19.97
1963-08-01,70.98,2.21,3.92,30.7,4.0,687.34,21.37,37.96,20.47
1963-09-01,72.85,2.21,3.96,30.7,4.08,705.45,21.40,38.35,20.96
1963-10-01,73.03,2.23,3.98,30.8,4.11,704.90,21.56,38.42,20.89
1963-11-01,72.62,2.26,4.0,30.8,4.12,700.94,21.78,38.61,20.72
1963-12-01,74.17,2.28,4.02,30.9,4.13,713.58,21.94,38.68,21.04
1964-01-01,76.45,2.3,4.07,30.9,4.17,735.52,22.10,39.19,21.63
1964-02-01,77.39,2.31,4.13,30.9,4.15,744.56,22.26,39.70,21.83
1964-03-01,78.8,2.33,4.18,30.9,4.22,758.13,22.42,40.22,22.17
1964-04-01,79.94,2.35,4.23,30.9,4.23,769.09,22.58,40.70,22.42
1964-05-01,80.72,2.36,4.28,30.9,4.2,776.60,22.74,41.18,22.57
1964-06-01,80.24,2.38,4.33,31.0,4.17,769.49,22.82,41.52,22.30
1964-07-01,83.22,2.4,4.38,31.1,4.19,795.50,22.94,41.84,22.98
1964-08-01,82.0,2.42,4.42,31.0,4.19,786.37,23.21,42.42,22.65
1964-09-01,83.41,2.44,4.47,31.1,4.2,797.32,23.32,42.73,22.89
1964-10-01,84.85,2.46,4.5,31.1,4.19,811.08,23.52,42.98,23.21
1964-11-01,85.44,2.48,4.52,31.2,4.15,814.11,23.63,43.10,23.23
1964-12-01,83.96,2.5,4.55,31.2,4.18,800.00,23.82,43.35,22.75
1965-01-01,86.12,2.52,4.59,31.2,4.19,820.58,23.98,43.77,23.27
1965-02-01,86.75,2.53,4.64,31.2,4.21,826.59,24.14,44.18,23.37
1965-03-01,86.83,2.55,4.68,31.3,4.21,824.71,24.22,44.45,23.25
1965-04-01,87.97,2.57,4.73,31.4,4.2,832.87,24.33,44.81,23.42
1965-05-01,89.28,2.59,4.79,31.4,4.21,845.28,24.52,45.32,23.71
1965-06-01,85.04,2.61,4.84,31.6,4.21,800.04,24.55,45.53,22.39
1965-07-01,84.91,2.63,4.89,31.6,4.2,798.81,24.71,45.97,22.30
1965-08-01,86.49,2.64,4.93,31.6,4.25,813.68,24.87,46.41,22.67
1965-09-01,89.38,2.66,4.98,31.6,4.29,840.87,25.02,46.85,23.37
1965-10-01,91.39,2.68,5.05,31.7,4.35,857.06,25.13,47.36,23.78
1965-11-01,92.15,2.7,5.12,31.7,4.45,864.19,25.32,48.02,23.93
1965-12-01,91.73,2.72,5.19,31.8,4.62,857.55,25.43,48.52,23.69
1966-01-01,93.32,2.74,5.24,31.8,4.61,872.41,25.62,48.99,24.06
1966-02-01,92.69,2.76,5.29,32.0,4.83,861.11,25.64,49.15,23.70
1966-03-01,88.88,2.78,5.34,32.1,4.87,823.14,25.75,49.46,22.61
1966-04-01,91.6,2.8,5.38,32.3,4.75,843.08,25.74,49.52,23.11
1966-05-01,86.78,2.81,5.42,32.3,4.78,798.71,25.89,49.89,21.85
1966-06-01,86.06,2.83,5.46,32.4,4.81,789.64,25.97,50.10,21.56
1966-07-01,85.84,2.85,5.48,32.5,5.02,785.20,26.07,50.10,21.38
1966-08-01,80.65,2.87,5.49,32.7,5.22,733.21,26.09,49.94,19.91
1966-09-01,77.81,2.89,5.51,32.7,5.18,707.39,26.27,50.09,19.16
1966-10-01,77.13,2.88,5.52,32.9,5.01,696.95,26.05,49.91,18.83
1966-11-01,80.99,2.88,5.54,32.9,5.16,731.83,25.99,50.03,19.71
1966-12-01,81.33,2.87,5.55,32.9,4.84,734.90,25.93,50.15,19.74
1967-01-01,84.45,2.88,5.52,32.9,4.58,763.09,26.02,49.85,20.43
1967-02-01,87.36,2.89,5.48,32.9,4.63,789.39,26.11,49.55,21.07
1967-03-01,89.42,2.9,5.45,33.0,4.54,805.55,26.13,49.10,21.44
1967-04-01,90.96,2.9,5.41,33.1,4.59,816.95,26.05,48.59,21.69
1967-05-01,92.59,2.9,5.37,33.2,4.85,829.09,25.97,48.09,21.95
1967-06-01,91.43,2.9,5.33,33.3,5.02,816.24,25.89,47.58,21.55
1967-07-01,93.01,2.91,5.32,33.4,5.16,827.86,25.87,47.35,21.80
1967-08-01,94.49,2.91,5.31,33.5,5.28,838.52,25.85,47.12,22.03
1967-09-01,95.81,2.92,5.3,33.6,5.3,847.71,25.84,46.89,22.22
1967-10-01,95.66,2.92,5.31,33.7,5.48,843.87,25.76,46.84,22.07
1967-11-01,92.66,2.92,5.32,33.8,5.75,814.99,25.68,46.79,21.26
1967-12-01,95.3,2.92,5.33,33.9,5.7,835.73,25.61,46.74,21.75
1968-01-01,95.04,2.93,5.37,34.1,5.53,828.56,25.54,46.79,21.51
1968-02-01,90.75,2.94,5.4,34.2,5.56,788.85,25.56,46.97,20.42
1968-03-01,89.09,2.95,5.44,34.3,5.74,772.16,25.57,47.15,19.93
1968-04-01,95.67,2.96,5.48,34.4,5.64,826.78,25.61,47.39,21.28
1968-05-01,97.87,2.98,5.53,34.5,5.87,843.34,25.65,47.62,21.63
1968-06-01,100.5,2.99,5.57,34.7,5.72,861.01,25.62,47.72,22.00
1968-07-01,100.3,3.0,5.6,34.9,5.5,854.38,25.58,47.70,21.75
1968-08-01,98.11,3.02,5.63,35.0,5.42,833.33,25.62,47.82,21.14
1968-09-01,101.3,3.03,5.66,35.1,5.46,857.98,25.66,47.94,21.68
1968-10-01,103.8,3.04,5.69,35.3,5.58,874.17,25.63,47.95,22.00
1968-11-01,105.4,3.06,5.73,35.4,5.7,885.14,25.67,48.09,22.20
1968-12-01,106.5,3.07,5.76,35.5,6.03,891.86,25.71,48.24,22.28
1969-01-01,102.0,3.08,5.78,35.6,6.04,851.77,25.72,48.27,21.19
1969-02-01,101.5,3.09,5.8,35.8,6.19,842.86,25.66,48.16,20.90
1969-03-01,99.3,3.1,5.82,36.1,6.3,817.74,25.53,47.93,20.20
1969-04-01,101.3,3.11,5.83,36.3,6.17,829.62,25.47,47.72,20.43
1969-05-01,104.6,3.12,5.83,36.4,6.32,854.29,25.48,47.64,20.97
1969-06-01,99.14,3.13,5.84,36.6,6.57,805.27,25.42,47.44,19.71
1969-07-01,94.71,3.14,5.86,36.8,6.72,765.11,25.34,47.31,18.68
1969-08-01,94.18,3.14,5.87,37.0,6.69,756.71,25.26,47.19,18.43
1969-09-01,94.51,3.15,5.89,37.1,7.16,757.32,25.24,47.20,18.40
1969-10-01,95.52,3.15,5.85,37.3,7.1,761.31,25.13,46.65,18.45
1969-11-01,96.21,3.16,5.82,37.5,7.14,762.72,25.02,46.11,18.44
1969-12-01,91.11,3.16,5.78,37.7,7.65,718.45,24.92,45.58,17.33
1970-01-01,90.31,3.16,5.73,37.8,7.79,710.26,24.88,45.06,17.09
1970-02-01,87.16,3.17,5.68,38.0,7.24,681.88,24.77,44.44,16.37
1970-03-01,88.65,3.17,5.63,38.2,7.07,689.91,24.67,43.81,16.53
1970-04-01,85.95,3.17,5.59,38.5,7.39,663.68,24.50,43.19,15.87
1970-05-01,76.06,3.18,5.56,38.6,7.91,585.79,24.47,42.80,13.98
1970-06-01,75.59,3.18,5.52,38.8,7.84,579.17,24.37,42.29,13.80
1970-07-01,75.72,3.18,5.47,39.0,7.46,577.19,24.27,41.67,13.73
1970-08-01,77.92,3.19,5.41,39.0,7.53,593.96,24.29,41.26,14.10
1970-09-01,82.58,3.19,5.36,39.2,7.39,626.27,24.19,40.65,14.84
1970-10-01,84.37,3.17,5.28,39.4,7.33,636.60,23.94,39.86,15.06
1970-11-01,84.28,3.16,5.21,39.6,6.84,632.71,23.70,39.09,14.95
1970-12-01,90.05,3.14,5.13,39.8,6.39,672.63,23.45,38.32,15.87
1971-01-01,93.49,3.13,5.16,39.8,6.24,698.32,23.38,38.54,16.46
1971-02-01,97.11,3.12,5.19,39.9,6.11,723.54,23.25,38.67,17.03
1971-03-01,99.6,3.11,5.22,40.0,5.7,740.24,23.11,38.80,17.40
1971-04-01,103.0,3.11,5.25,40.1,5.83,763.60,23.03,38.95,17.92
1971-05-01,101.6,3.1,5.29,40.3,6.39,749.48,22.89,39.00,17.56
1971-06-01,99.72,3.1,5.32,40.6,6.52,730.18,22.70,38.95,17.08
1971-07-01,99.0,3.1,5.36,40.7,6.73,723.13,22.62,39.13,16.89
1971-08-01,97.24,3.09,5.39,40.8,6.58,708.53,22.54,39.30,16.52
1971-09-01,99.4,3.09,5.43,40.8,6.14,724.27,22.52,39.57,16.86
1971-10-01,97.29,3.08,5.52,40.9,5.93,707.16,22.41,40.12,16.43
1971-11-01,92.78,3.08,5.61,40.9,5.81,674.38,22.36,40.78,15.64
1971-12-01,99.17,3.07,5.7,41.1,5.93,717.32,22.21,41.23,16.60
1972-01-01,103.3,3.07,5.74,41.1,5.95,747.19,22.21,41.49,17.26
1972-02-01,105.2,3.07,5.77,41.3,6.08,757.25,22.10,41.56,17.46
1972-03-01,107.7,3.07,5.81,41.4,6.07,773.37,22.05,41.72,17.81
1972-04-01,108.8,3.07,5.86,41.5,6.19,779.39,21.99,42.00,17.92
1972-05-01,107.7,3.07,5.92,41.6,6.13,769.66,21.94,42.28,17.66
1972-06-01,108.0,3.07,5.97,41.7,6.11,769.95,21.89,42.56,17.64
1972-07-01,107.2,3.07,6.03,41.9,6.11,760.60,21.81,42.76,17.40
1972-08-01,111.0,3.08,6.08,42.0,6.21,785.68,21.78,43.06,17.94
1972-09-01,109.4,3.08,6.14,42.1,6.55,772.52,21.75,43.36,17.61
1972-10-01,109.6,3.1,6.23,42.3,6.48,770.27,21.81,43.81,17.53
1972-11-01,115.1,3.13,6.33,42.4,6.28,807.02,21.92,44.36,18.34
1972-12-01,117.5,3.15,6.42,42.5,6.36,821.91,22.03,44.91,18.65
1973-01-01,118.4,3.16,6.55,42.6,6.46,826.26,22.03,45.69,18.71
1973-02-01,114.2,3.16,6.67,42.9,6.64,791.38,21.92,46.24,17.89
1973-03-01,112.4,3.17,6.8,43.3,6.71,771.71,21.76,46.69,17.41
1973-04-01,110.3,3.19,6.94,43.6,6.67,752.08,21.73,47.34,16.94
1973-05-01,107.2,3.2,7.09,43.9,6.85,725.95,21.69,47.99,16.31
1973-06-01,104.8,3.22,7.23,44.2,6.9,704.88,21.66,48.63,15.81
1973-07-01,105.8,3.24,7.38,44.3,7.13,710.00,21.72,49.55,15.89
1973-08-01,103.8,3.25,7.54,45.1,7.4,684.22,21.44,49.68,15.28
1973-09-01,105.6,3.27,7.69,45.2,7.09,694.54,21.51,50.58,15.48
1973-10-01,109.8,3.31,7.85,45.6,6.79,715.83,21.56,51.16,15.91
1973-11-01,102.0,3.34,8.0,45.9,6.73,660.64,21.65,51.84,14.65
1973-12-01,94.78,3.38,8.16,46.2,6.74,609.89,21.75,52.51,13.49
1974-01-01,96.11,3.4,8.23,46.6,6.99,613.14,21.69,52.48,13.53
1974-02-01,93.45,3.42,8.29,47.2,6.96,588.59,21.54,52.23,12.96
1974-03-01,97.44,3.44,8.36,47.8,7.21,606.02,21.39,51.99,13.31
1974-04-01,92.46,3.46,8.49,48.0,7.51,572.65,21.43,52.56,12.55
1974-05-01,89.67,3.48,8.61,48.6,7.58,548.51,21.29,52.69,12.00
1974-06-01,89.79,3.5,8.74,49.0,7.54,544.76,21.23,53.03,11.89
1974-07-01,79.31,3.53,8.86,49.4,7.81,477.28,21.24,53.34,10.39
1974-08-01,76.03,3.56,8.99,50.0,8.04,452.05,21.17,53.43,9.82
1974-09-01,68.12,3.59,9.11,50.6,8.04,400.22,21.09,53.52,8.68
1974-10-01,69.44,3.59,9.04,51.1,7.9,403.98,20.91,52.57,8.74
1974-11-01,71.74,3.6,8.96,51.5,7.68,414.12,20.76,51.74,8.95
1974-12-01,67.07,3.6,8.89,51.9,7.43,384.18,20.62,50.92,8.29
1975-01-01,72.56,3.62,8.74,52.1,7.5,414.03,20.67,49.89,8.92
1975-02-01,80.1,3.65,8.6,52.5,7.39,453.57,20.65,48.68,9.76
1975-03-01,83.78,3.67,8.45,52.7,7.73,472.61,20.70,47.67,10.16
1975-04-01,84.72,3.68,8.29,52.9,8.23,476.11,20.70,46.57,10.23
1975-05-01,90.1,3.7,8.12,53.2,8.06,503.49,20.66,45.39,10.82
1975-06-01,92.4,3.71,7.96,53.6,7.86,512.49,20.58,44.15,11.01
1975-07-01,92.49,3.71,7.89,54.2,8.06,507.31,20.35,43.29,10.90
1975-08-01,85.71,3.71,7.83,54.3,8.4,469.25,20.31,42.85,10.09
1975-09-01,84.67,3.71,7.76,54.6,8.43,461.01,20.20,42.25,9.92
1975-10-01,88.57,3.7,7.83,54.9,8.14,479.61,20.04,42.38,10.33
1975-11-01,90.07,3.69,7.89,55.3,8.05,484.20,19.84,42.43,10.44
1975-12-01,88.7,3.68,7.96,55.5,8.0,475.12,19.71,42.64,10.25
1976-01-01,96.86,3.68,8.19,55.6,7.74,517.90,19.69,43.81,11.19
1976-02-01,100.6,3.69,8.43,55.8,7.79,535.97,19.64,44.89,11.59
1976-03-01,101.1,3.69,8.66,55.9,7.73,537.67,19.62,46.06,11.63
1976-04-01,101.9,3.71,8.86,56.1,7.56,539.99,19.68,46.93,11.69
1976-05-01,101.2,3.74,9.05,56.5,7.9,532.48,19.66,47.64,11.53
1976-06-01,101.8,3.76,9.25,56.8,7.86,532.81,19.68,48.41,11.54
1976-07-01,104.2,3.79,9.35,57.1,7.83,542.51,19.73,48.68,11.76
1976-08-01,103.3,3.82,9.45,57.4,7.77,535.01,19.78,48.94,11.60
1976-09-01,105.5,3.85,9.55,57.6,7.59,544.51,19.87,49.29,11.81
1976-10-01,101.9,3.92,9.67,57.9,7.41,523.20,20.11,49.65,11.35
1976-11-01,101.2,3.98,9.79,58.0,7.29,518.71,20.42,50.18,11.25
1976-12-01,104.7,4.05,9.91,58.2,6.87,534.81,20.69,50.62,11.60
1977-01-01,103.8,4.1,9.97,58.5,7.21,527.49,20.82,50.65,11.44
1977-02-01,101.0,4.14,10.02,59.1,7.39,508.05,20.84,50.42,11.01
1977-03-01,100.6,4.19,10.08,59.5,7.46,502.64,20.93,50.36,10.90
1977-04-01,99.05,4.25,10.19,60.0,7.37,490.77,21.04,50.51,10.64
1977-05-01,98.76,4.3,10.31,60.3,7.46,486.90,21.22,50.81,10.55
1977-06-01,99.29,4.36,10.42,60.7,7.28,486.29,21.35,51.03,10.53
1977-07-01,100.2,4.41,10.52,61.0,7.33,488.33,21.48,51.25,10.57
1977-08-01,97.75,4.45,10.61,61.2,7.4,474.83,21.63,51.56,10.27
1977-09-01,96.23,4.5,10.71,61.4,7.34,465.93,21.79,51.86,10.07
1977-10-01,93.74,4.56,10.77,61.6,7.52,452.40,21.99,51.98,9.77
1977-11-01,94.28,4.61,10.83,61.9,7.58,452.80,22.16,52.01,9.77
1977-12-01,93.82,4.67,10.89,62.1,7.69,449.14,22.36,52.13,9.68
1978-01-01,90.25,4.71,10.9,62.5,7.96,429.28,22.42,51.85,9.24
1978-02-01,88.98,4.76,10.91,62.9,8.03,420.55,22.48,51.56,9.05
1978-03-01,88.82,4.8,10.92,63.4,8.04,416.48,22.51,51.20,8.95
1978-04-01,92.71,4.84,11.02,63.9,8.15,431.32,22.50,51.28,9.26
1978-05-01,97.41,4.87,11.13,64.5,8.35,448.97,22.46,51.28,9.63
1978-06-01,97.66,4.91,11.23,65.2,8.46,445.29,22.39,51.20,9.55
1978-07-01,97.19,4.95,11.34,65.7,8.64,439.77,22.38,51.33,9.43
1978-08-01,103.9,4.98,11.46,66.0,8.41,468.00,22.45,51.60,10.02
1978-09-01,103.9,5.02,11.57,66.5,8.42,464.48,22.44,51.72,9.94
1978-10-01,100.6,5.04,11.82,67.1,8.64,445.71,22.31,52.38,9.53
1978-11-01,94.71,5.05,12.08,67.4,8.81,417.74,22.29,53.27,8.93
1978-12-01,96.11,5.07,12.33,67.7,9.01,422.04,22.26,54.14,9.01
1979-01-01,99.71,5.11,12.65,68.3,9.1,434.00,22.26,55.08,9.26
1979-02-01,98.23,5.16,12.98,69.1,9.1,422.61,22.19,55.83,9.00
1979-03-01,100.1,5.2,13.3,69.8,9.12,426.34,22.15,56.65,9.07
1979-04-01,102.1,5.25,13.53,70.6,9.18,429.93,22.09,56.96,9.13
1979-05-01,99.73,5.29,13.75,71.5,9.25,414.66,22.01,57.18,8.79
1979-06-01,101.7,5.34,13.98,72.3,8.91,418.17,21.96,57.48,8.85
1979-07-01,102.7,5.4,14.2,73.1,8.95,417.66,21.95,57.74,8.83
1979-08-01,107.4,5.45,14.41,73.8,9.03,432.64,21.97,58.06,9.13
1979-09-01,108.6,5.51,14.63,74.6,9.33,432.78,21.96,58.30,9.11
1979-10-01,104.5,5.56,14.71,75.2,10.3,413.12,21.97,58.14,8.68
1979-11-01,103.7,5.6,14.78,75.9,10.65,406.17,21.95,57.90,8.52
1979-12-01,107.8,5.65,14.86,76.7,10.39,417.83,21.90,57.60,8.75
1980-01-01,110.9,5.7,15.0,77.8,10.8,423.77,21.78,57.33,8.85
1980-02-01,115.3,5.75,15.15,78.9,12.41,434.44,21.67,57.07,9.05
1980-03-01,104.7,5.8,15.29,80.1,12.75,388.59,21.53,56.75,8.08
1980-04-01,103.0,5.85,15.17,81.0,11.47,378.03,21.46,55.69,7.84
1980-05-01,107.7,5.89,15.06,81.8,10.18,391.41,21.42,54.72,8.10
1980-06-01,114.6,5.94,14.94,82.7,9.78,411.96,21.35,53.71,8.51
1980-07-01,119.8,5.98,14.84,82.7,10.25,430.65,21.51,53.35,8.88
1980-08-01,123.5,6.03,14.74,83.3,11.1,440.75,21.51,52.60,9.07
1980-09-01,126.5,6.07,14.64,84.0,11.51,447.70,21.48,51.81,9.20
1980-10-01,130.2,6.1,14.7,84.8,11.75,456.45,21.38,51.53,9.36
1980-11-01,135.7,6.13,14.76,85.5,12.68,471.83,21.31,51.32,9.65
1980-12-01,133.5,6.16,14.82,86.3,12.84,459.88,21.22,51.05,9.39
1981-01-01,133.0,6.2,14.74,87.0,12.57,454.47,21.19,50.37,9.26
1981-02-01,128.4,6.24,14.66,87.9,13.19,434.26,21.10,49.58,8.83
1981-03-01,133.2,6.28,14.58,88.5,13.12,447.44,21.10,48.98,9.08
1981-04-01,134.4,6.32,14.72,89.1,13.68,448.43,21.08,49.12,9.09
1981-05-01,131.7,6.35,14.87,89.8,14.1,436.00,21.03,49.22,8.82
1981-06-01,132.3,6.39,15.01,90.6,13.47,434.12,20.97,49.25,8.77
1981-07-01,129.1,6.43,15.1,91.6,14.28,418.99,20.88,49.00,8.45
1981-08-01,129.6,6.48,15.18,92.3,14.94,417.42,20.86,48.90,8.40
1981-09-01,118.3,6.52,15.27,93.2,15.32,377.35,20.80,48.71,7.58
1981-10-01,119.8,6.56,15.3,93.4,15.15,381.32,20.87,48.70,7.65
1981-11-01,122.9,6.59,15.33,93.7,13.39,389.93,20.92,48.64,7.81
1981-12-01,123.8,6.63,15.36,94.0,13.72,391.53,20.97,48.58,7.83
1982-01-01,117.3,6.66,15.18,94.3,14.59,369.79,21.00,47.85,7.39
1982-02-01,114.5,6.69,14.99,94.6,14.43,359.82,21.02,47.12,7.18
1982-03-01,110.8,6.72,14.81,94.5,13.86,348.56,21.14,46.59,6.95
1982-04-01,116.3,6.75,14.6,94.9,13.87,364.32,21.15,45.73,7.26
1982-05-01,116.4,6.78,14.38,95.8,13.62,361.21,21.04,44.63,7.19
1982-06-01,109.7,6.81,14.17,97.0,14.3,336.21,20.87,43.43,6.69
1982-07-01,109.4,6.82,13.97,97.5,13.95,333.57,20.80,42.59,6.64
1982-08-01,109.7,6.84,13.76,97.7,13.06,333.80,20.80,41.88,6.64
1982-09-01,122.4,6.85,13.56,97.9,12.34,371.68,20.80,41.18,7.40
1982-10-01,132.7,6.86,13.25,98.2,10.91,401.73,20.76,40.12,8.00
1982-11-01,138.1,6.86,12.95,98.0,10.55,418.93,20.82,39.27,8.35
1982-12-01,139.4,6.87,12.64,97.6,10.54,424.61,20.93,38.50,8.47
1983-01-01,144.3,6.88,12.57,97.8,10.46,438.63,20.92,38.20,8.76
1983-02-01,146.8,6.9,12.49,97.9,10.72,445.78,20.94,37.94,8.91
1983-03-01,151.9,6.91,12.42,97.9,10.51,461.26,20.98,37.71,9.23
1983-04-01,157.7,6.92,12.48,98.6,10.4,475.48,20.86,37.62,9.53
1983-05-01,164.1,6.93,12.53,99.2,10.38,491.78,20.77,37.56,9.87
1983-06-01,166.4,6.94,12.59,99.5,10.85,497.17,20.74,37.62,10.00
1983-07-01,167.0,6.96,12.83,99.9,11.38,496.96,20.71,38.17,10.01
1983-08-01,162.4,6.98,13.06,100.2,11.85,481.83,20.71,38.76,9.73
1983-09-01,167.2,7.0,13.3,100.7,11.65,493.61,20.67,39.26,9.98
1983-10-01,167.7,7.03,13.54,101.0,11.54,493.61,20.69,39.86,10.00
1983-11-01,165.2,7.06,13.79,101.2,11.69,485.29,20.74,40.50,9.85
1983-12-01,164.4,7.09,14.03,101.3,11.83,482.47,20.81,41.17,9.82
1984-01-01,166.4,7.12,14.44,101.9,11.67,485.46,20.77,42.13,9.89
1984-02-01,157.3,7.15,14.85,102.4,11.84,456.67,20.76,43.11,9.32
1984-03-01,157.4,7.18,15.26,102.6,12.32,456.07,20.80,44.22,9.33
1984-04-01,157.6,7.22,15.57,103.1,12.63,454.43,20.83,44.91,9.31
1984-05-01,156.6,7.27,15.89,103.4,13.41,450.24,20.89,45.68,9.23
1984-06-01,153.1,7.31,16.2,103.7,13.56,438.90,20.96,46.44,9.01
1984-07-01,151.1,7.33,16.32,104.1,13.36,431.51,20.94,46.61,8.87
1984-08-01,164.4,7.36,16.44,104.5,12.72,467.69,20.93,46.77,9.62
1984-09-01,166.1,7.38,16.56,105.0,12.52,470.28,20.89,46.89,9.69
1984-10-01,164.8,7.43,16.59,105.3,12.16,465.27,20.98,46.83,9.60
1984-11-01,166.3,7.48,16.61,105.3,11.57,469.50,21.12,46.90,9.69
1984-12-01,164.5,7.53,16.64,105.3,11.5,464.42,21.26,46.98,9.60
1985-01-01,171.6,7.57,16.56,105.5,11.38,483.55,21.34,46.65,10.00
1985-02-01,180.9,7.62,16.47,106.0,11.51,507.35,21.36,46.20,10.49
1985-03-01,179.4,7.66,16.39,106.4,11.86,501.25,21.40,45.79,10.37
1985-04-01,180.6,7.69,16.13,106.9,11.43,502.24,21.38,44.86,10.40
1985-05-01,184.9,7.71,15.87,107.3,10.85,512.28,21.37,43.97,10.61
1985-06-01,188.9,7.74,15.61,107.6,10.16,521.91,21.38,43.13,10.81
